iteration,current_cost,best_cost,temperature
17016,14.536000,14.536000,0.001633
17017,14.536000,14.536000,0.001633
17018,14.536000,14.536000,0.001633
17019,14.536000,14.536000,0.001633
17020,14.536000,14.536000,0.001633
17021,14.536000,14.536000,0.001633
17022,14.536000,14.536000,0.001633
17023,14.536000,14.536000,0.001633
17024,14.536000,14.536000,0.001633
17025,14.536000,14.536000,0.001633
17026,14.536000,14.536000,0.001633
17027,14.536000,14.536000,0.001633
17028,14.536000,14.536000,0.001633
17029,14.536000,14.536000,0.001633
17030,14.536000,14.536000,0.001633
17031,14.536000,14.536000,0.001633
17032,14.536000,14.536000,0.001633
17033,14.536000,14.536000,0.001633
17034,14.536000,14.536000,0.001633
17035,14.536000,14.536000,0.001633
17036,14.536000,14.536000,0.001633
17037,14.536000,14.536000,0.001633
17038,14.536000,14.536000,0.001633
17039,14.536000,14.536000,0.001633
17040,14.536000,14.536000,0.001633
17041,14.536000,14.536000,0.001633
17042,14.536000,14.536000,0.001633
17043,14.536000,14.536000,0.001633
17044,14.536000,14.536000,0.001633
17045,14.536000,14.536000,0.001633
17046,14.536000,14.536000,0.001633
17047,14.536000,14.536000,0.001633
17048,14.536000,14.536000,0.001633
17049,14.536000,14.536000,0.001633
17050,14.536000,14.536000,0.001633
17051,14.536000,14.536000,0.001633
17052,14.536000,14.536000,0.001633
17053,14.536000,14.536000,0.001633
17054,14.536000,14.536000,0.001633
17055,14.536000,14.536000,0.001633
17056,14.536000,14.536000,0.001633
17057,14.536000,14.536000,0.001633
17058,14.536000,14.536000,0.001633
17059,14.536000,14.536000,0.001633
17060,14.536000,14.536000,0.001633
17061,14.536000,14.536000,0.001633
17062,14.536000,14.536000,0.001633
17063,14.536000,14.536000,0.001633
17064,14.536000,14.536000,0.001633
17065,14.536000,14.536000,0.001633
17066,14.536000,14.536000,0.001633
17067,14.536000,14.536000,0.001633
17068,14.536000,14.536000,0.001633
17069,14.536000,14.536000,0.001633
17070,14.536000,14.536000,0.001633
17071,14.536000,14.536000,0.001633
17072,14.536000,14.536000,0.001633
17073,14.536000,14.536000,0.001633
17074,14.536000,14.536000,0.001633
17075,14.536000,14.536000,0.001633
17076,14.536000,14.536000,0.001633
17077,14.536000,14.536000,0.001633
17078,14.536000,14.536000,0.001633
17079,14.536000,14.536000,0.001633
17080,14.536000,14.536000,0.001633
17081,14.536000,14.536000,0.001633
17082,14.536000,14.536000,0.001633
17083,14.536000,14.536000,0.001633
17084,14.536000,14.536000,0.001633
17085,14.536000,14.536000,0.001633
17086,14.536000,14.536000,0.001633
17087,14.536000,14.536000,0.001633
17088,14.536000,14.536000,0.001633
17089,14.536000,14.536000,0.001633
17090,14.536000,14.536000,0.001633
17091,14.536000,14.536000,0.001633
17092,14.536000,14.536000,0.001633
17093,14.536000,14.536000,0.001633
17094,14.536000,14.536000,0.001633
17095,14.536000,14.536000,0.001633
17096,14.536000,14.536000,0.001633
17097,14.536000,14.536000,0.001633
17098,14.536000,14.536000,0.001633
17099,14.536000,14.536000,0.001633
17100,14.536000,14.536000,0.001633
17101,14.536000,14.536000,0.001551
17102,14.536000,14.536000,0.001551
17103,14.536000,14.536000,0.001551
17104,14.536000,14.536000,0.001551
17105,14.536000,14.536000,0.001551
17106,14.536000,14.536000,0.001551
17107,14.536000,14.536000,0.001551
17108,14.536000,14.536000,0.001551
17109,14.536000,14.536000,0.001551
17110,14.536000,14.536000,0.001551
17111,14.536000,14.536000,0.001551
17112,14.536000,14.536000,0.001551
17113,14.536000,14.536000,0.001551
17114,14.536000,14.536000,0.001551
17115,14.536000,14.536000,0.001551
17116,14.536000,14.536000,0.001551
17117,14.536000,14.536000,0.001551
17118,14.536000,14.536000,0.001551
17119,14.536000,14.536000,0.001551
17120,14.536000,14.536000,0.001551
17121,14.536000,14.536000,0.001551
17122,14.536000,14.536000,0.001551
17123,14.536000,14.536000,0.001551
17124,14.536000,14.536000,0.001551
17125,14.536000,14.536000,0.001551
17126,14.536000,14.536000,0.001551
17127,14.536000,14.536000,0.001551
17128,14.536000,14.536000,0.001551
17129,14.536000,14.536000,0.001551
17130,14.536000,14.536000,0.001551
17131,14.536000,14.536000,0.001551
17132,14.536000,14.536000,0.001551
17133,14.536000,14.536000,0.001551
17134,14.536000,14.536000,0.001551
17135,14.536000,14.536000,0.001551
17136,14.536000,14.536000,0.001551
17137,14.536000,14.536000,0.001551
17138,14.536000,14.536000,0.001551
17139,14.536000,14.536000,0.001551
17140,14.536000,14.536000,0.001551
17141,14.536000,14.536000,0.001551
17142,14.536000,14.536000,0.001551
17143,14.536000,14.536000,0.001551
17144,14.536000,14.536000,0.001551
17145,14.536000,14.536000,0.001551
17146,14.536000,14.536000,0.001551
17147,14.536000,14.536000,0.001551
17148,14.536000,14.536000,0.001551
17149,14.536000,14.536000,0.001551
17150,14.536000,14.536000,0.001551
17151,14.536000,14.536000,0.001551
17152,14.536000,14.536000,0.001551
17153,14.536000,14.536000,0.001551
17154,14.536000,14.536000,0.001551
17155,14.536000,14.536000,0.001551
17156,14.536000,14.536000,0.001551
17157,14.536000,14.536000,0.001551
17158,14.536000,14.536000,0.001551
17159,14.536000,14.536000,0.001551
17160,14.536000,14.536000,0.001551
17161,14.536000,14.536000,0.001551
17162,14.536000,14.536000,0.001551
17163,14.536000,14.536000,0.001551
17164,14.536000,14.536000,0.001551
17165,14.536000,14.536000,0.001551
17166,14.536000,14.536000,0.001551
17167,14.536000,14.536000,0.001551
17168,14.536000,14.536000,0.001551
17169,14.536000,14.536000,0.001551
17170,14.536000,14.536000,0.001551
17171,14.536000,14.536000,0.001551
17172,14.536000,14.536000,0.001551
17173,14.536000,14.536000,0.001551
17174,14.536000,14.536000,0.001551
17175,14.536000,14.536000,0.001551
17176,14.536000,14.536000,0.001551
17177,14.536000,14.536000,0.001551
17178,14.536000,14.536000,0.001551
17179,14.536000,14.536000,0.001551
17180,14.536000,14.536000,0.001551
17181,14.536000,14.536000,0.001551
17182,14.536000,14.536000,0.001551
17183,14.536000,14.536000,0.001551
17184,14.536000,14.536000,0.001551
17185,14.536000,14.536000,0.001551
17186,14.536000,14.536000,0.001551
17187,14.536000,14.536000,0.001551
17188,14.536000,14.536000,0.001551
17189,14.536000,14.536000,0.001551
17190,14.536000,14.536000,0.001551
17191,14.536000,14.536000,0.001551
17192,14.536000,14.536000,0.001551
17193,14.536000,14.536000,0.001551
17194,14.536000,14.536000,0.001551
17195,14.536000,14.536000,0.001551
17196,14.536000,14.536000,0.001551
17197,14.536000,14.536000,0.001551
17198,14.536000,14.536000,0.001551
17199,14.536000,14.536000,0.001551
17200,14.536000,14.536000,0.001551
17201,14.536000,14.536000,0.001474
17202,14.536000,14.536000,0.001474
17203,14.536000,14.536000,0.001474
17204,14.536000,14.536000,0.001474
17205,14.536000,14.536000,0.001474
17206,14.536000,14.536000,0.001474
17207,14.536000,14.536000,0.001474
17208,14.536000,14.536000,0.001474
17209,14.536000,14.536000,0.001474
17210,14.536000,14.536000,0.001474
17211,14.536000,14.536000,0.001474
17212,14.536000,14.536000,0.001474
17213,14.536000,14.536000,0.001474
17214,14.536000,14.536000,0.001474
17215,14.536000,14.536000,0.001474
17216,14.536000,14.536000,0.001474
17217,14.536000,14.536000,0.001474
17218,14.536000,14.536000,0.001474
17219,14.536000,14.536000,0.001474
17220,14.536000,14.536000,0.001474
17221,14.536000,14.536000,0.001474
17222,14.536000,14.536000,0.001474
17223,14.536000,14.536000,0.001474
17224,14.536000,14.536000,0.001474
17225,14.536000,14.536000,0.001474
17226,14.536000,14.536000,0.001474
17227,14.536000,14.536000,0.001474
17228,14.536000,14.536000,0.001474
17229,14.536000,14.536000,0.001474
17230,14.536000,14.536000,0.001474
17231,14.536000,14.536000,0.001474
17232,14.536000,14.536000,0.001474
17233,14.536000,14.536000,0.001474
17234,14.536000,14.536000,0.001474
17235,14.536000,14.536000,0.001474
17236,14.536000,14.536000,0.001474
17237,14.536000,14.536000,0.001474
17238,14.536000,14.536000,0.001474
17239,14.536000,14.536000,0.001474
17240,14.536000,14.536000,0.001474
17241,14.536000,14.536000,0.001474
17242,14.536000,14.536000,0.001474
17243,14.536000,14.536000,0.001474
17244,14.536000,14.536000,0.001474
17245,14.536000,14.536000,0.001474
17246,14.536000,14.536000,0.001474
17247,14.536000,14.536000,0.001474
17248,14.536000,14.536000,0.001474
17249,14.536000,14.536000,0.001474
17250,14.536000,14.536000,0.001474
17251,14.536000,14.536000,0.001474
17252,14.536000,14.536000,0.001474
17253,14.536000,14.536000,0.001474
17254,14.536000,14.536000,0.001474
17255,14.536000,14.536000,0.001474
17256,14.536000,14.536000,0.001474
17257,14.536000,14.536000,0.001474
17258,14.536000,14.536000,0.001474
17259,14.536000,14.536000,0.001474
17260,14.536000,14.536000,0.001474
17261,14.536000,14.536000,0.001474
17262,14.536000,14.536000,0.001474
17263,14.536000,14.536000,0.001474
17264,14.536000,14.536000,0.001474
17265,14.536000,14.536000,0.001474
17266,14.536000,14.536000,0.001474
17267,14.536000,14.536000,0.001474
17268,14.536000,14.536000,0.001474
17269,14.536000,14.536000,0.001474
17270,14.536000,14.536000,0.001474
17271,14.536000,14.536000,0.001474
17272,14.536000,14.536000,0.001474
17273,14.536000,14.536000,0.001474
17274,14.536000,14.536000,0.001474
17275,14.536000,14.536000,0.001474
17276,14.536000,14.536000,0.001474
17277,14.536000,14.536000,0.001474
17278,14.536000,14.536000,0.001474
17279,14.536000,14.536000,0.001474
17280,14.536000,14.536000,0.001474
17281,14.536000,14.536000,0.001474
17282,14.536000,14.536000,0.001474
17283,14.536000,14.536000,0.001474
17284,14.536000,14.536000,0.001474
17285,14.536000,14.536000,0.001474
17286,14.536000,14.536000,0.001474
17287,14.536000,14.536000,0.001474
17288,14.536000,14.536000,0.001474
17289,14.536000,14.536000,0.001474
17290,14.536000,14.536000,0.001474
17291,14.536000,14.536000,0.001474
17292,14.536000,14.536000,0.001474
17293,14.536000,14.536000,0.001474
17294,14.536000,14.536000,0.001474
17295,14.536000,14.536000,0.001474
17296,14.536000,14.536000,0.001474
17297,14.536000,14.536000,0.001474
17298,14.536000,14.536000,0.001474
17299,14.536000,14.536000,0.001474
17300,14.536000,14.536000,0.001474
17301,14.536000,14.536000,0.001400
17302,14.536000,14.536000,0.001400
17303,14.536000,14.536000,0.001400
17304,14.536000,14.536000,0.001400
17305,14.536000,14.536000,0.001400
17306,14.536000,14.536000,0.001400
17307,14.536000,14.536000,0.001400
17308,14.536000,14.536000,0.001400
17309,14.536000,14.536000,0.001400
17310,14.536000,14.536000,0.001400
17311,14.536000,14.536000,0.001400
17312,14.536000,14.536000,0.001400
17313,14.536000,14.536000,0.001400
17314,14.536000,14.536000,0.001400
17315,14.536000,14.536000,0.001400
17316,14.536000,14.536000,0.001400
17317,14.536000,14.536000,0.001400
17318,14.536000,14.536000,0.001400
17319,14.536000,14.536000,0.001400
17320,14.536000,14.536000,0.001400
17321,14.536000,14.536000,0.001400
17322,14.536000,14.536000,0.001400
17323,14.536000,14.536000,0.001400
17324,14.536000,14.536000,0.001400
17325,14.536000,14.536000,0.001400
17326,14.536000,14.536000,0.001400
17327,14.536000,14.536000,0.001400
17328,14.536000,14.536000,0.001400
17329,14.536000,14.536000,0.001400
17330,14.536000,14.536000,0.001400
17331,14.536000,14.536000,0.001400
17332,14.536000,14.536000,0.001400
17333,14.536000,14.536000,0.001400
17334,14.536000,14.536000,0.001400
17335,14.536000,14.536000,0.001400
17336,14.536000,14.536000,0.001400
17337,14.536000,14.536000,0.001400
17338,14.536000,14.536000,0.001400
17339,14.536000,14.536000,0.001400
17340,14.536000,14.536000,0.001400
17341,14.536000,14.536000,0.001400
17342,14.536000,14.536000,0.001400
17343,14.536000,14.536000,0.001400
17344,14.536000,14.536000,0.001400
17345,14.536000,14.536000,0.001400
17346,14.536000,14.536000,0.001400
17347,14.536000,14.536000,0.001400
17348,14.536000,14.536000,0.001400
17349,14.536000,14.536000,0.001400
17350,14.536000,14.536000,0.001400
17351,14.536000,14.536000,0.001400
17352,14.536000,14.536000,0.001400
17353,14.536000,14.536000,0.001400
17354,14.536000,14.536000,0.001400
17355,14.536000,14.536000,0.001400
17356,14.536000,14.536000,0.001400
17357,14.536000,14.536000,0.001400
17358,14.536000,14.536000,0.001400
17359,14.536000,14.536000,0.001400
17360,14.536000,14.536000,0.001400
17361,14.536000,14.536000,0.001400
17362,14.536000,14.536000,0.001400
17363,14.536000,14.536000,0.001400
17364,14.536000,14.536000,0.001400
17365,14.536000,14.536000,0.001400
17366,14.536000,14.536000,0.001400
17367,14.536000,14.536000,0.001400
17368,14.536000,14.536000,0.001400
17369,14.536000,14.536000,0.001400
17370,14.536000,14.536000,0.001400
17371,14.536000,14.536000,0.001400
17372,14.536000,14.536000,0.001400
17373,14.536000,14.536000,0.001400
17374,14.536000,14.536000,0.001400
17375,14.536000,14.536000,0.001400
17376,14.536000,14.536000,0.001400
17377,14.536000,14.536000,0.001400
17378,14.536000,14.536000,0.001400
17379,14.536000,14.536000,0.001400
17380,14.536000,14.536000,0.001400
17381,14.536000,14.536000,0.001400
17382,14.536000,14.536000,0.001400
17383,14.536000,14.536000,0.001400
17384,14.536000,14.536000,0.001400
17385,14.536000,14.536000,0.001400
17386,14.536000,14.536000,0.001400
17387,14.536000,14.536000,0.001400
17388,14.536000,14.536000,0.001400
17389,14.536000,14.536000,0.001400
17390,14.536000,14.536000,0.001400
17391,14.536000,14.536000,0.001400
17392,14.536000,14.536000,0.001400
17393,14.536000,14.536000,0.001400
17394,14.536000,14.536000,0.001400
17395,14.536000,14.536000,0.001400
17396,14.536000,14.536000,0.001400
17397,14.536000,14.536000,0.001400
17398,14.536000,14.536000,0.001400
17399,14.536000,14.536000,0.001400
17400,14.536000,14.536000,0.001400
17401,14.536000,14.536000,0.001330
17402,14.536000,14.536000,0.001330
17403,14.536000,14.536000,0.001330
17404,14.536000,14.536000,0.001330
17405,14.536000,14.536000,0.001330
17406,14.536000,14.536000,0.001330
17407,14.536000,14.536000,0.001330
17408,14.536000,14.536000,0.001330
17409,14.536000,14.536000,0.001330
17410,14.536000,14.536000,0.001330
17411,14.536000,14.536000,0.001330
17412,14.536000,14.536000,0.001330
17413,14.536000,14.536000,0.001330
17414,14.536000,14.536000,0.001330
17415,14.536000,14.536000,0.001330
17416,14.536000,14.536000,0.001330
17417,14.536000,14.536000,0.001330
17418,14.536000,14.536000,0.001330
17419,14.536000,14.536000,0.001330
17420,14.536000,14.536000,0.001330
17421,14.536000,14.536000,0.001330
17422,14.536000,14.536000,0.001330
17423,14.536000,14.536000,0.001330
17424,14.536000,14.536000,0.001330
17425,14.536000,14.536000,0.001330
17426,14.536000,14.536000,0.001330
17427,14.536000,14.536000,0.001330
17428,14.536000,14.536000,0.001330
17429,14.536000,14.536000,0.001330
17430,14.536000,14.536000,0.001330
17431,14.536000,14.536000,0.001330
17432,14.536000,14.536000,0.001330
17433,14.536000,14.536000,0.001330
17434,14.536000,14.536000,0.001330
17435,14.536000,14.536000,0.001330
17436,14.536000,14.536000,0.001330
17437,14.536000,14.536000,0.001330
17438,14.536000,14.536000,0.001330
17439,14.536000,14.536000,0.001330
17440,14.536000,14.536000,0.001330
17441,14.536000,14.536000,0.001330
17442,14.536000,14.536000,0.001330
17443,14.536000,14.536000,0.001330
17444,14.536000,14.536000,0.001330
17445,14.536000,14.536000,0.001330
17446,14.536000,14.536000,0.001330
17447,14.536000,14.536000,0.001330
17448,14.536000,14.536000,0.001330
17449,14.536000,14.536000,0.001330
17450,14.536000,14.536000,0.001330
17451,14.536000,14.536000,0.001330
17452,14.536000,14.536000,0.001330
17453,14.536000,14.536000,0.001330
17454,14.536000,14.536000,0.001330
17455,14.536000,14.536000,0.001330
17456,14.536000,14.536000,0.001330
17457,14.536000,14.536000,0.001330
17458,14.536000,14.536000,0.001330
17459,14.536000,14.536000,0.001330
17460,14.536000,14.536000,0.001330
17461,14.536000,14.536000,0.001330
17462,14.536000,14.536000,0.001330
17463,14.536000,14.536000,0.001330
17464,14.536000,14.536000,0.001330
17465,14.536000,14.536000,0.001330
17466,14.536000,14.536000,0.001330
17467,14.536000,14.536000,0.001330
17468,14.536000,14.536000,0.001330
17469,14.536000,14.536000,0.001330
17470,14.536000,14.536000,0.001330
17471,14.536000,14.536000,0.001330
17472,14.536000,14.536000,0.001330
17473,14.536000,14.536000,0.001330
17474,14.536000,14.536000,0.001330
17475,14.536000,14.536000,0.001330
17476,14.536000,14.536000,0.001330
17477,14.536000,14.536000,0.001330
17478,14.536000,14.536000,0.001330
17479,14.536000,14.536000,0.001330
17480,14.536000,14.536000,0.001330
17481,14.536000,14.536000,0.001330
17482,14.536000,14.536000,0.001330
17483,14.536000,14.536000,0.001330
17484,14.536000,14.536000,0.001330
17485,14.536000,14.536000,0.001330
17486,14.536000,14.536000,0.001330
17487,14.536000,14.536000,0.001330
17488,14.536000,14.536000,0.001330
17489,14.536000,14.536000,0.001330
17490,14.536000,14.536000,0.001330
17491,14.536000,14.536000,0.001330
17492,14.536000,14.536000,0.001330
17493,14.536000,14.536000,0.001330
17494,14.536000,14.536000,0.001330
17495,14.536000,14.536000,0.001330
17496,14.536000,14.536000,0.001330
17497,14.536000,14.536000,0.001330
17498,14.536000,14.536000,0.001330
17499,14.536000,14.536000,0.001330
17500,14.536000,14.536000,0.001330
17501,14.536000,14.536000,0.001264
17502,14.536000,14.536000,0.001264
17503,14.536000,14.536000,0.001264
17504,14.536000,14.536000,0.001264
17505,14.536000,14.536000,0.001264
17506,14.536000,14.536000,0.001264
17507,14.536000,14.536000,0.001264
17508,14.536000,14.536000,0.001264
17509,14.536000,14.536000,0.001264
17510,14.536000,14.536000,0.001264
17511,14.536000,14.536000,0.001264
17512,14.536000,14.536000,0.001264
17513,14.536000,14.536000,0.001264
17514,14.536000,14.536000,0.001264
17515,14.536000,14.536000,0.001264
17516,14.536000,14.536000,0.001264
17517,14.536000,14.536000,0.001264
17518,14.536000,14.536000,0.001264
17519,14.536000,14.536000,0.001264
17520,14.536000,14.536000,0.001264
17521,14.536000,14.536000,0.001264
17522,14.536000,14.536000,0.001264
17523,14.536000,14.536000,0.001264
17524,14.536000,14.536000,0.001264
17525,14.536000,14.536000,0.001264
17526,14.536000,14.536000,0.001264
17527,14.536000,14.536000,0.001264
17528,14.536000,14.536000,0.001264
17529,14.536000,14.536000,0.001264
17530,14.536000,14.536000,0.001264
17531,14.536000,14.536000,0.001264
17532,14.536000,14.536000,0.001264
17533,14.536000,14.536000,0.001264
17534,14.536000,14.536000,0.001264
17535,14.536000,14.536000,0.001264
17536,14.536000,14.536000,0.001264
17537,14.536000,14.536000,0.001264
17538,14.536000,14.536000,0.001264
17539,14.536000,14.536000,0.001264
17540,14.536000,14.536000,0.001264
17541,14.536000,14.536000,0.001264
17542,14.536000,14.536000,0.001264
17543,14.536000,14.536000,0.001264
17544,14.536000,14.536000,0.001264
17545,14.536000,14.536000,0.001264
17546,14.536000,14.536000,0.001264
17547,14.536000,14.536000,0.001264
17548,14.536000,14.536000,0.001264
17549,14.536000,14.536000,0.001264
17550,14.536000,14.536000,0.001264
17551,14.536000,14.536000,0.001264
17552,14.536000,14.536000,0.001264
17553,14.536000,14.536000,0.001264
17554,14.536000,14.536000,0.001264
17555,14.536000,14.536000,0.001264
17556,14.536000,14.536000,0.001264
17557,14.536000,14.536000,0.001264
17558,14.536000,14.536000,0.001264
17559,14.536000,14.536000,0.001264
17560,14.536000,14.536000,0.001264
17561,14.536000,14.536000,0.001264
17562,14.536000,14.536000,0.001264
17563,14.536000,14.536000,0.001264
17564,14.536000,14.536000,0.001264
17565,14.536000,14.536000,0.001264
17566,14.536000,14.536000,0.001264
17567,14.536000,14.536000,0.001264
17568,14.536000,14.536000,0.001264
17569,14.536000,14.536000,0.001264
17570,14.536000,14.536000,0.001264
17571,14.536000,14.536000,0.001264
17572,14.536000,14.536000,0.001264
17573,14.536000,14.536000,0.001264
17574,14.536000,14.536000,0.001264
17575,14.536000,14.536000,0.001264
17576,14.536000,14.536000,0.001264
17577,14.536000,14.536000,0.001264
17578,14.536000,14.536000,0.001264
17579,14.536000,14.536000,0.001264
17580,14.536000,14.536000,0.001264
17581,14.536000,14.536000,0.001264
17582,14.536000,14.536000,0.001264
17583,14.536000,14.536000,0.001264
17584,14.536000,14.536000,0.001264
17585,14.536000,14.536000,0.001264
17586,14.536000,14.536000,0.001264
17587,14.536000,14.536000,0.001264
17588,14.536000,14.536000,0.001264
17589,14.536000,14.536000,0.001264
17590,14.536000,14.536000,0.001264
17591,14.536000,14.536000,0.001264
17592,14.536000,14.536000,0.001264
17593,14.536000,14.536000,0.001264
17594,14.536000,14.536000,0.001264
17595,14.536000,14.536000,0.001264
17596,14.536000,14.536000,0.001264
17597,14.536000,14.536000,0.001264
17598,14.536000,14.536000,0.001264
17599,14.536000,14.536000,0.001264
17600,14.536000,14.536000,0.001264
17601,14.536000,14.536000,0.001200
17602,14.536000,14.536000,0.001200
17603,14.536000,14.536000,0.001200
17604,14.536000,14.536000,0.001200
17605,14.536000,14.536000,0.001200
17606,14.536000,14.536000,0.001200
17607,14.536000,14.536000,0.001200
17608,14.536000,14.536000,0.001200
17609,14.536000,14.536000,0.001200
17610,14.536000,14.536000,0.001200
17611,14.536000,14.536000,0.001200
17612,14.536000,14.536000,0.001200
17613,14.536000,14.536000,0.001200
17614,14.536000,14.536000,0.001200
17615,14.536000,14.536000,0.001200
17616,14.536000,14.536000,0.001200
17617,14.536000,14.536000,0.001200
17618,14.536000,14.536000,0.001200
17619,14.536000,14.536000,0.001200
17620,14.536000,14.536000,0.001200
17621,14.536000,14.536000,0.001200
17622,14.536000,14.536000,0.001200
17623,14.536000,14.536000,0.001200
17624,14.536000,14.536000,0.001200
17625,14.536000,14.536000,0.001200
17626,14.536000,14.536000,0.001200
17627,14.536000,14.536000,0.001200
17628,14.536000,14.536000,0.001200
17629,14.536000,14.536000,0.001200
17630,14.536000,14.536000,0.001200
17631,14.536000,14.536000,0.001200
17632,14.536000,14.536000,0.001200
17633,14.536000,14.536000,0.001200
17634,14.536000,14.536000,0.001200
17635,14.536000,14.536000,0.001200
17636,14.536000,14.536000,0.001200
17637,14.536000,14.536000,0.001200
17638,14.536000,14.536000,0.001200
17639,14.536000,14.536000,0.001200
17640,14.536000,14.536000,0.001200
17641,14.536000,14.536000,0.001200
17642,14.536000,14.536000,0.001200
17643,14.536000,14.536000,0.001200
17644,14.536000,14.536000,0.001200
17645,14.536000,14.536000,0.001200
17646,14.536000,14.536000,0.001200
17647,14.536000,14.536000,0.001200
17648,14.536000,14.536000,0.001200
17649,14.536000,14.536000,0.001200
17650,14.536000,14.536000,0.001200
17651,14.536000,14.536000,0.001200
17652,14.536000,14.536000,0.001200
17653,14.536000,14.536000,0.001200
17654,14.536000,14.536000,0.001200
17655,14.536000,14.536000,0.001200
17656,14.536000,14.536000,0.001200
17657,14.536000,14.536000,0.001200
17658,14.536000,14.536000,0.001200
17659,14.536000,14.536000,0.001200
17660,14.536000,14.536000,0.001200
17661,14.536000,14.536000,0.001200
17662,14.536000,14.536000,0.001200
17663,14.536000,14.536000,0.001200
17664,14.536000,14.536000,0.001200
17665,14.536000,14.536000,0.001200
17666,14.536000,14.536000,0.001200
17667,14.536000,14.536000,0.001200
17668,14.536000,14.536000,0.001200
17669,14.536000,14.536000,0.001200
17670,14.536000,14.536000,0.001200
17671,14.536000,14.536000,0.001200
17672,14.536000,14.536000,0.001200
17673,14.536000,14.536000,0.001200
17674,14.536000,14.536000,0.001200
17675,14.536000,14.536000,0.001200
17676,14.536000,14.536000,0.001200
17677,14.536000,14.536000,0.001200
17678,14.536000,14.536000,0.001200
17679,14.536000,14.536000,0.001200
17680,14.536000,14.536000,0.001200
17681,14.536000,14.536000,0.001200
17682,14.536000,14.536000,0.001200
17683,14.536000,14.536000,0.001200
17684,14.536000,14.536000,0.001200
17685,14.536000,14.536000,0.001200
17686,14.536000,14.536000,0.001200
17687,14.536000,14.536000,0.001200
17688,14.536000,14.536000,0.001200
17689,14.536000,14.536000,0.001200
17690,14.536000,14.536000,0.001200
17691,14.536000,14.536000,0.001200
17692,14.536000,14.536000,0.001200
17693,14.536000,14.536000,0.001200
17694,14.536000,14.536000,0.001200
17695,14.536000,14.536000,0.001200
17696,14.536000,14.536000,0.001200
17697,14.536000,14.536000,0.001200
17698,14.536000,14.536000,0.001200
17699,14.536000,14.536000,0.001200
17700,14.536000,14.536000,0.001200
17701,14.536000,14.536000,0.001140
17702,14.536000,14.536000,0.001140
17703,14.536000,14.536000,0.001140
17704,14.536000,14.536000,0.001140
17705,14.536000,14.536000,0.001140
17706,14.536000,14.536000,0.001140
17707,14.536000,14.536000,0.001140
17708,14.536000,14.536000,0.001140
17709,14.536000,14.536000,0.001140
17710,14.536000,14.536000,0.001140
17711,14.536000,14.536000,0.001140
17712,14.536000,14.536000,0.001140
17713,14.536000,14.536000,0.001140
17714,14.536000,14.536000,0.001140
17715,14.536000,14.536000,0.001140
17716,14.536000,14.536000,0.001140
17717,14.536000,14.536000,0.001140
17718,14.536000,14.536000,0.001140
17719,14.536000,14.536000,0.001140
17720,14.536000,14.536000,0.001140
17721,14.536000,14.536000,0.001140
17722,14.536000,14.536000,0.001140
17723,14.536000,14.536000,0.001140
17724,14.536000,14.536000,0.001140
17725,14.536000,14.536000,0.001140
17726,14.536000,14.536000,0.001140
17727,14.536000,14.536000,0.001140
17728,14.536000,14.536000,0.001140
17729,14.536000,14.536000,0.001140
17730,14.536000,14.536000,0.001140
17731,14.536000,14.536000,0.001140
17732,14.536000,14.536000,0.001140
17733,14.536000,14.536000,0.001140
17734,14.536000,14.536000,0.001140
17735,14.536000,14.536000,0.001140
17736,14.536000,14.536000,0.001140
17737,14.536000,14.536000,0.001140
17738,14.536000,14.536000,0.001140
17739,14.536000,14.536000,0.001140
17740,14.536000,14.536000,0.001140
17741,14.536000,14.536000,0.001140
17742,14.536000,14.536000,0.001140
17743,14.536000,14.536000,0.001140
17744,14.536000,14.536000,0.001140
17745,14.536000,14.536000,0.001140
17746,14.536000,14.536000,0.001140
17747,14.536000,14.536000,0.001140
17748,14.536000,14.536000,0.001140
17749,14.536000,14.536000,0.001140
17750,14.536000,14.536000,0.001140
17751,14.536000,14.536000,0.001140
17752,14.536000,14.536000,0.001140
17753,14.536000,14.536000,0.001140
17754,14.536000,14.536000,0.001140
17755,14.536000,14.536000,0.001140
17756,14.536000,14.536000,0.001140
17757,14.536000,14.536000,0.001140
17758,14.536000,14.536000,0.001140
17759,14.536000,14.536000,0.001140
17760,14.536000,14.536000,0.001140
17761,14.536000,14.536000,0.001140
17762,14.536000,14.536000,0.001140
17763,14.536000,14.536000,0.001140
17764,14.536000,14.536000,0.001140
17765,14.536000,14.536000,0.001140
17766,14.536000,14.536000,0.001140
17767,14.536000,14.536000,0.001140
17768,14.536000,14.536000,0.001140
17769,14.536000,14.536000,0.001140
17770,14.536000,14.536000,0.001140
17771,14.536000,14.536000,0.001140
17772,14.536000,14.536000,0.001140
17773,14.536000,14.536000,0.001140
17774,14.536000,14.536000,0.001140
17775,14.536000,14.536000,0.001140
17776,14.536000,14.536000,0.001140
17777,14.536000,14.536000,0.001140
17778,14.536000,14.536000,0.001140
17779,14.536000,14.536000,0.001140
17780,14.536000,14.536000,0.001140
17781,14.536000,14.536000,0.001140
17782,14.536000,14.536000,0.001140
17783,14.536000,14.536000,0.001140
17784,14.536000,14.536000,0.001140
17785,14.536000,14.536000,0.001140
17786,14.536000,14.536000,0.001140
17787,14.536000,14.536000,0.001140
17788,14.536000,14.536000,0.001140
17789,14.536000,14.536000,0.001140
17790,14.536000,14.536000,0.001140
17791,14.536000,14.536000,0.001140
